game_id,play_id,nfl_id,player_name,player_position,depth,lateral_from_mid,n_deep_safeties,role_proxy,team_coverage_man_zone,team_coverage_type,shell_agreement
2023090700,902,55910,Brian Branch,SS,2.489999999999995,8.21,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,902,47888,C.J. Gardner-Johnson,SS,9.719999999999999,5.609999999999999,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,902,54562,Kerby Joseph,FS,4.469999999999999,4.57,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,1001,55910,Brian Branch,SS,1.2999999999999972,4.07,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1001,47888,C.J. Gardner-Johnson,SS,4.0,1.5500000000000007,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1001,54562,Kerby Joseph,FS,3.3900000000000006,7.209999999999997,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1069,54527,Bryan Cook,FS,15.790000000000006,3.9200000000000017,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,1069,46137,Justin Reid,SS,4.260000000000005,8.029999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,1154,54527,Bryan Cook,FS,13.719999999999999,2.360000000000003,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,1154,46137,Justin Reid,SS,5.730000000000004,8.549999999999997,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,1201,54527,Bryan Cook,FS,15.259999999999998,4.220000000000002,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1201,46137,Justin Reid,SS,10.119999999999997,10.379999999999999,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1300,54527,Bryan Cook,FS,16.71,0.5799999999999983,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,1300,46137,Justin Reid,SS,9.61,9.689999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,1422,55910,Brian Branch,SS,0.75,5.43,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,1422,47888,C.J. Gardner-Johnson,SS,17.0,3.120000000000001,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,1422,54562,Kerby Joseph,FS,3.8500000000000014,4.329999999999998,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,1494,54527,Bryan Cook,FS,11.619999999999997,8.459999999999997,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,1494,46137,Justin Reid,SS,13.659999999999997,6.550000000000004,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,1563,55910,Brian Branch,SS,5.039999999999999,8.190000000000005,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,1563,47888,C.J. Gardner-Johnson,SS,13.079999999999998,7.379999999999999,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,1563,54562,Kerby Joseph,FS,12.729999999999997,9.350000000000001,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,1588,55910,Brian Branch,SS,2.6799999999999997,6.880000000000003,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,1588,47888,C.J. Gardner-Johnson,SS,11.530000000000001,7.719999999999999,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023090700,1588,54562,Kerby Joseph,FS,9.590000000000003,4.66,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,1618,55910,Brian Branch,SS,4.270000000000003,6.440000000000005,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,1618,47888,C.J. Gardner-Johnson,SS,11.510000000000005,6.52,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,1618,54562,Kerby Joseph,FS,11.0,8.730000000000004,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,1679,55910,Brian Branch,SS,4.82,6.369999999999997,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,1679,47888,C.J. Gardner-Johnson,SS,10.560000000000002,1.610000000000003,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1679,54562,Kerby Joseph,FS,10.11,8.950000000000003,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1711,55910,Brian Branch,SS,4.590000000000003,12.480000000000004,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,1711,47888,C.J. Gardner-Johnson,SS,13.189999999999998,6.8700000000000045,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1711,54562,Kerby Joseph,FS,11.75,8.16,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1741,55910,Brian Branch,SS,2.3799999999999955,5.049999999999997,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1741,47888,C.J. Gardner-Johnson,SS,4.569999999999993,6.310000000000002,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1741,54562,Kerby Joseph,FS,4.859999999999999,2.969999999999999,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,1812,54527,Bryan Cook,FS,13.810000000000002,9.649999999999999,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1812,46137,Justin Reid,SS,4.680000000000007,9.130000000000003,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,1812,47882,Mike Edwards,FS,14.980000000000004,11.730000000000004,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1837,54527,Bryan Cook,FS,17.33,9.309999999999999,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1837,46137,Justin Reid,SS,12.670000000000002,6.960000000000001,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1837,47882,Mike Edwards,FS,7.719999999999999,1.2600000000000016,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,1869,54527,Bryan Cook,FS,11.049999999999997,4.330000000000002,3,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,1869,55984,Chamarri Conner,SS,4.359999999999999,11.069999999999999,3,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,1869,46137,Justin Reid,SS,16.060000000000002,2.1899999999999977,3,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,1869,47882,Mike Edwards,FS,12.229999999999997,7.229999999999997,3,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,1940,54527,Bryan Cook,FS,16.82,7.259999999999998,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,1940,46137,Justin Reid,SS,5.899999999999999,6.209999999999997,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,1940,47882,Mike Edwards,FS,18.130000000000003,6.16,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,2118,55910,Brian Branch,SS,5.009999999999998,10.989999999999998,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2118,47888,C.J. Gardner-Johnson,SS,11.659999999999997,5.460000000000001,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,2118,54562,Kerby Joseph,FS,10.420000000000002,7.079999999999998,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,2141,55910,Brian Branch,SS,3.1099999999999994,9.95,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2141,47888,C.J. Gardner-Johnson,SS,11.14,6.530000000000001,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023090700,2141,54562,Kerby Joseph,FS,9.619999999999997,6.739999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2186,54527,Bryan Cook,FS,14.349999999999994,0.35999999999999943,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,2186,55984,Chamarri Conner,SS,4.640000000000001,2.7699999999999996,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2186,46137,Justin Reid,SS,10.280000000000001,8.480000000000004,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023090700,2261,54527,Bryan Cook,FS,10.579999999999998,9.489999999999998,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,2261,46137,Justin Reid,SS,0.8100000000000023,10.18,2,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,2261,47882,Mike Edwards,FS,15.989999999999995,3.34,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,2306,55910,Brian Branch,SS,4.439999999999998,2.16,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2306,47888,C.J. Gardner-Johnson,SS,14.439999999999998,7.450000000000003,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_2_ZONE,False
2023090700,2306,54562,Kerby Joseph,FS,7.140000000000001,0.46999999999999886,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2364,55910,Brian Branch,SS,4.710000000000001,11.629999999999999,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2364,47888,C.J. Gardner-Johnson,SS,8.810000000000002,5.43,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2364,54562,Kerby Joseph,FS,7.939999999999998,7.949999999999999,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2435,47888,C.J. Gardner-Johnson,SS,8.740000000000002,9.25,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2435,54562,Kerby Joseph,FS,5.960000000000001,1.6600000000000001,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2487,47888,C.J. Gardner-Johnson,SS,9.450000000000003,5.220000000000002,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2487,54562,Kerby Joseph,FS,9.380000000000003,4.399999999999999,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,2510,55910,Brian Branch,SS,5.32,3.7799999999999976,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,2510,47888,C.J. Gardner-Johnson,SS,13.530000000000001,5.32,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,2510,54562,Kerby Joseph,FS,10.950000000000003,6.509999999999998,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,2613,54527,Bryan Cook,FS,14.129999999999995,3.6799999999999997,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,2613,46137,Justin Reid,SS,7.810000000000002,2.1899999999999977,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,2638,54527,Bryan Cook,FS,8.979999999999997,6.539999999999999,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_0_MAN,
2023090700,2638,46137,Justin Reid,SS,10.939999999999998,8.219999999999999,1,SINGLE_HIGH,MAN_COVERAGE,COVER_0_MAN,False
2023090700,2825,47888,C.J. Gardner-Johnson,SS,8.590000000000003,4.670000000000002,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2825,54562,Kerby Joseph,FS,13.579999999999998,1.5599999999999987,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_2_ZONE,False
2023090700,2906,47888,C.J. Gardner-Johnson,SS,7.799999999999997,6.560000000000002,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2906,54562,Kerby Joseph,FS,14.370000000000005,1.9399999999999977,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_2_ZONE,False
2023090700,2936,55910,Brian Branch,SS,2.2900000000000063,9.690000000000005,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,2936,47888,C.J. Gardner-Johnson,SS,4.049999999999997,5.579999999999998,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,2936,54562,Kerby Joseph,FS,4.049999999999997,11.069999999999999,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,2959,55910,Brian Branch,SS,4.650000000000006,2.1700000000000017,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,2959,47888,C.J. Gardner-Johnson,SS,12.670000000000002,2.5400000000000027,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_2_ZONE,False
2023090700,2959,54562,Kerby Joseph,FS,9.89,7.959999999999997,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,3032,54527,Bryan Cook,FS,16.980000000000004,4.009999999999998,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,3032,46137,Justin Reid,SS,8.340000000000003,11.100000000000001,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3089,54527,Bryan Cook,FS,19.989999999999995,0.7399999999999984,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,3089,46137,Justin Reid,SS,0.6099999999999994,9.590000000000003,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3089,47882,Mike Edwards,FS,2.3799999999999955,4.540000000000003,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3114,54527,Bryan Cook,FS,15.469999999999999,1.1199999999999974,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,3114,46137,Justin Reid,SS,1.5900000000000034,9.25,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3185,55910,Brian Branch,SS,2.490000000000002,11.440000000000005,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3185,47888,C.J. Gardner-Johnson,SS,11.119999999999997,4.93,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,3185,54562,Kerby Joseph,FS,7.140000000000001,4.610000000000003,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3233,47888,C.J. Gardner-Johnson,SS,13.219999999999999,5.530000000000001,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,3233,54562,Kerby Joseph,FS,10.240000000000002,5.629999999999999,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_3_ZONE,False
2023090700,3233,47864,Will Harris,SS,4.329999999999998,6.779999999999998,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3324,47888,C.J. Gardner-Johnson,SS,3.4200000000000017,10.129999999999999,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3324,54562,Kerby Joseph,FS,10.48,0.5200000000000031,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,3324,47864,Will Harris,SS,1.4699999999999989,7.899999999999999,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3461,54527,Bryan Cook,FS,11.799999999999997,1.75,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_2_ZONE,False
2023090700,3461,46137,Justin Reid,SS,7.25,14.169999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,3486,54527,Bryan Cook,FS,11.810000000000002,2.2399999999999984,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023090700,3486,46137,Justin Reid,SS,9.420000000000002,6.910000000000004,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023090700,3566,54527,Bryan Cook,FS,10.079999999999998,6.719999999999999,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,3566,46137,Justin Reid,SS,13.159999999999997,4.68,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023090700,3674,47888,C.J. Gardner-Johnson,SS,2.4099999999999966,4.59,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3674,54562,Kerby Joseph,FS,14.060000000000002,2.379999999999999,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,3912,55910,Brian Branch,SS,4.100000000000001,4.079999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3912,47888,C.J. Gardner-Johnson,SS,13.280000000000001,6.009999999999998,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,3912,54562,Kerby Joseph,FS,9.810000000000002,6.789999999999999,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3971,55910,Brian Branch,SS,3.0400000000000063,8.459999999999997,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3971,47888,C.J. Gardner-Johnson,SS,14.340000000000003,4.0,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023090700,3971,54562,Kerby Joseph,FS,7.049999999999997,6.829999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023090700,3994,55910,Brian Branch,SS,3.3700000000000045,10.659999999999998,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3994,47888,C.J. Gardner-Johnson,SS,3.480000000000004,9.46,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023090700,3994,54562,Kerby Joseph,FS,14.369999999999997,1.759999999999998,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023090700,4041,55910,Brian Branch,SS,8.920000000000002,7.439999999999998,2,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_2_ZONE,
2023090700,4041,47888,C.J. Gardner-Johnson,SS,23.880000000000003,6.130000000000003,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023090700,4041,54562,Kerby Joseph,FS,24.43,9.5,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_2_ZONE,True
2023091000,185,46123,Jessie Bates,SS,10.799999999999997,4.200000000000003,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023091000,185,53469,Richie Grant,SS,2.0900000000000034,9.32,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023091000,661,46123,Jessie Bates,SS,13.629999999999995,3.9599999999999973,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_6_ZONE,False
2023091000,661,53469,Richie Grant,SS,7.790000000000006,9.82,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_6_ZONE,
2023091000,842,46123,Jessie Bates,SS,12.490000000000002,3.8999999999999986,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023091000,842,53469,Richie Grant,SS,12.880000000000003,9.75,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023091000,877,46123,Jessie Bates,SS,11.46,4.52,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023091000,877,53469,Richie Grant,SS,9.729999999999997,9.100000000000001,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023091000,927,52472,Jeremy Chinn,SS,5.329999999999998,0.9699999999999989,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023091000,927,43350,Vonn Bell,SS,6.180000000000007,9.14,1,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023091000,927,45004,Xavier Woods,FS,16.409999999999997,0.45000000000000284,1,SINGLE_HIGH,MAN_COVERAGE,COVER_1_MAN,True
2023091000,1046,43350,Vonn Bell,SS,11.280000000000001,9.730000000000004,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_6_ZONE,True
2023091000,1046,45004,Xavier Woods,FS,14.930000000000007,6.91,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_6_ZONE,True
2023091000,1193,46123,Jessie Bates,SS,9.5,3.919999999999998,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023091000,1193,53469,Richie Grant,SS,9.979999999999997,8.170000000000002,0,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023091000,1240,46123,Jessie Bates,SS,12.819999999999993,4.940000000000001,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_6_ZONE,True
2023091000,1240,53469,Richie Grant,SS,10.39,8.829999999999998,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_6_ZONE,True
2023091000,1300,46123,Jessie Bates,SS,12.730000000000004,3.7900000000000027,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023091000,1300,53469,Richie Grant,SS,12.790000000000006,8.04,2,SPLIT_DEEP,ZONE_COVERAGE,COVER_4_ZONE,True
2023091000,1325,46123,Jessie Bates,SS,13.180000000000007,3.2699999999999996,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023091000,1325,53469,Richie Grant,SS,12.319999999999993,8.800000000000004,2,SPLIT_DEEP,MAN_COVERAGE,COVER_1_MAN,False
2023091000,1382,46123,Jessie Bates,SS,9.930000000000007,2.849999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
2023091000,1382,53469,Richie Grant,SS,11.299999999999997,8.990000000000002,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023091000,1429,46123,Jessie Bates,SS,7.340000000000003,0.639999999999997,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023091000,1429,53469,Richie Grant,SS,3.8499999999999943,9.86,0,BOX_UNDERNEATH,MAN_COVERAGE,COVER_1_MAN,
2023091000,1599,43350,Vonn Bell,SS,7.219999999999999,9.030000000000001,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_3_ZONE,
2023091000,1599,45004,Xavier Woods,FS,12.430000000000007,1.6899999999999977,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_3_ZONE,True
2023091000,1697,46123,Jessie Bates,SS,13.68,3.639999999999997,1,SINGLE_HIGH,ZONE_COVERAGE,COVER_4_ZONE,False
2023091000,1697,53469,Richie Grant,SS,8.700000000000003,10.329999999999998,1,BOX_UNDERNEATH,ZONE_COVERAGE,COVER_4_ZONE,
