opportunity_id,nfl_id,role_proxy,in_study,distance_closed,player_name,exp_gbm,roe_gbm,exp_spline_ridge,roe_spline_ridge
2023090700_2186_46137,46137,SPLIT_DEEP,False,-1.9603371700633083,Justin Reid,1.404552544790464,-3.3648897148537724,1.0985622452452315,-3.05889941530854
2023090700_2510_54562,54562,SPLIT_DEEP,True,2.9229069610936853,Kerby Joseph,1.6400209986065084,1.282885962487177,0.7376534016884619,2.1852535594052234
2023090700_2613_54527,54527,SINGLE_HIGH,False,-1.6843328736390113,Bryan Cook,2.3586942384591683,-4.04302711209818,2.9317149136571032,-4.6160477872961145
2023090700_3089_54527,54527,SINGLE_HIGH,False,0.889905965609775,Bryan Cook,3.0342596172388228,-2.144353651629048,1.968653374475144,-1.078747408865369
2023090700_3912_47888,47888,SINGLE_HIGH,False,-4.584600866711623,C.J. Gardner-Johnson,1.7212460423090583,-6.305846909020682,3.027113319260291,-7.611714185971914
2023090700_3971_47888,47888,SINGLE_HIGH,False,3.4868469920501353,C.J. Gardner-Johnson,2.1775219712456715,1.3093250208044638,1.5926430258629996,1.8942039661871357
2023090700_3994_54562,54562,SINGLE_HIGH,True,-5.153386008769122,Kerby Joseph,7.356418759111247,-12.509804767880368,5.516254258490731,-10.669640267259853
2023090700_4041_47888,47888,SPLIT_DEEP,False,2.9942902541537535,C.J. Gardner-Johnson,6.005890714879008,-3.011600460725255,7.303325028916676,-4.309034774762923
2023090700_4041_54562,54562,SPLIT_DEEP,True,7.524389809132158,Kerby Joseph,6.234451613562853,1.289938195569305,7.84596193692107,-0.32157212778891164
2023091000_185_46123,46123,SINGLE_HIGH,True,0.6878141714550452,Jessie Bates,1.472624897640091,-0.7848107261850459,0.8109549473363433,-0.12314077588129813
2023091000_661_46123,46123,SINGLE_HIGH,True,3.977966640201177,Jessie Bates,1.3535377486531457,2.624428891548031,1.065833279256692,2.912133360944485
2023091000_842_46123,46123,SPLIT_DEEP,True,4.8505877115528016,Jessie Bates,0.8629413719382345,3.987646339614567,1.298486798878768,3.5521009126740335
2023091000_842_53469,53469,SPLIT_DEEP,False,7.686204551062362,Richie Grant,1.5853609844908696,6.100843566571492,1.574179959442974,6.112024591619388
2023091000_1046_43350,43350,SPLIT_DEEP,False,-0.7115763094944665,Vonn Bell,1.725631563964412,-2.4372078734588785,1.8487768393773045,-2.560353148871771
2023091000_1325_53469,53469,SPLIT_DEEP,False,8.154244725562606,Richie Grant,2.854093409119282,5.300151316443324,3.7509947431211375,4.403249982441468
2023091000_1743_46123,46123,SPLIT_DEEP,True,-3.436326762745278,Jessie Bates,0.8147562963188957,-4.2510830590641735,1.684658024238498,-5.120984786983776
2023091000_2101_46123,46123,SINGLE_HIGH,True,-0.5990628505124036,Jessie Bates,2.1251318771661976,-2.724194727678601,2.2411175697129284,-2.840180420225332
2023091000_2389_46123,46123,SINGLE_HIGH,True,3.305034543225153,Jessie Bates,-0.5397109205518884,3.8447454637770413,0.8481214346272985,2.4569131085978544
2023091000_3078_46123,46123,SINGLE_HIGH,True,15.485894462543005,Jessie Bates,18.842660851223133,-3.3567663886801284,15.321408947522011,0.16448551502099384
2023091000_3533_43350,43350,SINGLE_HIGH,False,15.089372621442516,Vonn Bell,11.911459830983253,3.1779127904592634,12.169433537106036,2.9199390843364803
2023091000_3916_52542,52542,SPLIT_DEEP,False,6.380936216379474,Jaylinn Hawkins,3.379687007307174,3.0012492090722995,3.6340566629314317,2.746879553448042
2023091001_893_54502,54502,SINGLE_HIGH,True,8.3915883106784,Jalen Pitre,4.0805740427531445,4.311014267925256,4.994557778739274,3.3970305319391265
2023091001_1042_44854,44854,SPLIT_DEEP,False,-2.942230817789971,Marcus Williams,-0.4817145473581399,-2.4605162704318313,0.4348299781499101,-3.3770607959398813
2023091001_1042_52627,52627,SPLIT_DEEP,True,3.1991012636608342,Geno Stone,1.5402327347011255,1.6588685289597087,1.7201145193017613,1.478986744359073
2023091001_1470_44854,44854,SPLIT_DEEP,False,4.169354737947984,Marcus Williams,1.5498950449564342,2.6194596929915495,1.975517681231807,2.193837056716177
2023091001_1574_54479,54479,SPLIT_DEEP,False,-0.3101675088265887,Kyle Hamilton,1.3854995298507535,-1.6956670386773423,0.8044974973321022,-1.114665006158691
2023091001_2033_52627,52627,SPLIT_DEEP,True,0.5465435725709415,Geno Stone,1.7825369675969216,-1.23599339502598,1.7783049671154885,-1.231761394544547
2023091001_2759_54479,54479,SPLIT_DEEP,False,0.8408223310015881,Kyle Hamilton,0.6011914435473933,0.2396308874541948,0.9770519612316697,-0.1362296302300816
2023091001_3086_52627,52627,SINGLE_HIGH,True,0.0234254019191855,Geno Stone,1.643481277023328,-1.6200558751041425,2.4791913481959202,-2.4557659462767347
2023091001_3216_52627,52627,SINGLE_HIGH,True,9.44457562859798,Geno Stone,3.295016400751457,6.149559227846522,3.709435946956795,5.735139681641185
2023091001_3514_52627,52627,SPLIT_DEEP,True,3.37129587175921,Geno Stone,1.5926333153154297,1.7786625564437804,1.0588618214347276,2.3124340503244825
2023091001_3902_54479,54479,SPLIT_DEEP,False,-3.215265801617418,Kyle Hamilton,0.9630462618073409,-4.178312063424759,0.6719896356687336,-3.8872554372861514
2023091001_4018_46122,46122,SPLIT_DEEP,False,9.359186294452398,M.J. Stewart,8.371335467719051,0.9878508267333466,8.934243630950071,0.42494266350232657
2023091001_4018_52897,52897,SPLIT_DEEP,False,14.822642569373285,Grayland Arnold,9.04339555373434,5.779247015638944,9.025281686142574,5.797360883230711
2023091001_4216_52627,52627,SINGLE_HIGH,True,1.8662866838657148,Geno Stone,0.31490863356189946,1.5513780503038155,1.300266353996923,0.5660203298687918
2023091001_4239_52627,52627,SPLIT_DEEP,True,5.441017464450096,Geno Stone,5.208165226855447,0.23285223759464913,3.652216885746679,1.788800578703417
2023091001_4639_52627,52627,SPLIT_DEEP,True,2.63619405356555,Geno Stone,3.0900717476116037,-0.4538776940460538,2.412716818849421,0.22347723471612913
2023091002_599_48026,48026,SINGLE_HIGH,False,19.795281807545692,Nick Scott,15.129822814674379,4.665458992871313,13.992896733057847,5.8023850744878445
2023091002_1412_38843,38843,SINGLE_HIGH,False,13.297046432563151,Rodney McLeod,11.428530782553608,1.8685156500095434,10.279075879546431,3.0179705530167205
2023091002_2942_56405,56405,SPLIT_DEEP,False,11.422818867837746,Ronnie Hickman Jr.,7.746403238488062,3.676415629349684,10.040456925373284,1.3823619424644615
2023091002_3253_52452,52452,SPLIT_DEEP,False,7.845079679764804,Grant Delpit,3.4638195857881673,4.381260093976636,2.7612483031829065,5.083831376581897
2023091002_3337_52452,52452,SPLIT_DEEP,False,2.933103619826066,Grant Delpit,2.581786028078087,0.35131759174797894,0.9934010335278085,1.9397025862982575
2023091002_3812_38843,38843,SPLIT_DEEP,False,11.900755684934962,Rodney McLeod,10.970325885482557,0.9304297994524049,9.968873244692542,1.9318824402424202
2023091002_4036_38843,38843,SINGLE_HIGH,False,7.959873165403952,Rodney McLeod,5.883072864858702,2.0768003005452496,7.1878346847516905,0.7720384806522613
2023091003_410_54704,54704,SINGLE_HIGH,True,6.067992745934781,Rodney Thomas,6.1595558551317335,-0.09156310919695265,6.921582425243283,-0.8535896793085023
2023091003_1706_54704,54704,SINGLE_HIGH,True,9.469617107302636,Rodney Thomas,11.329104240043495,-1.8594871327408597,10.99596531402585,-1.526348206723215
2023091003_1782_53494,53494,SINGLE_HIGH,True,5.464906609098517,Andre Cisco,0.5574493218962664,4.907457287202251,2.607652808330853,2.8572538007676647
2023091003_1805_53494,53494,SINGLE_HIGH,True,4.909872012679029,Andre Cisco,0.8796357028065398,4.03023630987249,3.162237800918045,1.7476342117609844
2023091003_2369_53494,53494,SINGLE_HIGH,True,3.37462734584637,Andre Cisco,2.347553895893452,1.0270734499529182,1.5158135665872523,1.8588137792591177
2023091003_3409_44926,44926,SPLIT_DEEP,True,1.0537889517582943,Rayshawn Jenkins,-0.8980048693392102,1.9517938210975045,0.3712479562387152,0.6825409955195791
2023091003_3645_53494,53494,SINGLE_HIGH,True,2.2786132681607683,Andre Cisco,2.521117010955445,-0.24250374279467657,1.984260044279524,0.2943532238812443
2023091003_3998_44926,44926,SINGLE_HIGH,True,1.222288460618886,Rayshawn Jenkins,0.7519132321273789,0.47037522849150704,2.290128422617454,-1.0678399619985681
2023091003_4047_54704,54704,SINGLE_HIGH,True,10.264506423998352,Rodney Thomas,4.160246182635245,6.104260241363107,3.749773820843534,6.514732603154818
2023091003_4153_44926,44926,SPLIT_DEEP,True,1.8903206274959372,Rayshawn Jenkins,1.1411900703521756,0.7491305571437616,0.31261019283257596,1.5777104346633612
2023091003_4283_53494,53494,SINGLE_HIGH,True,4.220519697843575,Andre Cisco,1.8929889726495959,2.3275307251939794,2.337098731097039,1.8834209667465363
2023091004_124_52453,52453,SPLIT_DEEP,True,4.611999757343641,Antoine Winfield Jr.,1.405108095643918,3.206891661699723,1.3751550741302498,3.2368446832133912
2023091004_196_53554,53554,SINGLE_HIGH,True,10.71695375402758,Camryn Bynum,12.132176333619292,-1.4152225795917115,11.956255717579458,-1.2393019635518776
2023091004_315_52453,52453,SPLIT_DEEP,True,0.5483311243383229,Antoine Winfield Jr.,1.5819700416552926,-1.0336389173169698,0.8976858910860717,-0.3493547667477488
2023091004_365_52453,52453,SINGLE_HIGH,True,3.3665199969077886,Antoine Winfield Jr.,3.3618515039551835,0.0046684929526050745,3.001421391242105,0.36509860566568353
2023091004_821_38559,38559,SPLIT_DEEP,False,-1.2336559736542858,Harrison Smith,0.7650810846431063,-1.998737058297392,1.0547663049961482,-2.288422278650434
2023091004_1190_52453,52453,SINGLE_HIGH,True,1.8220101392352692,Antoine Winfield Jr.,1.0013723785976703,0.820637760637599,0.9352045771431357,0.8868055620921336
2023091004_1326_52453,52453,SINGLE_HIGH,True,12.941983997260902,Antoine Winfield Jr.,12.360150843979087,0.5818331532818153,12.036750146000683,0.9052338512602187
2023091004_1540_52453,52453,SINGLE_HIGH,True,-1.0109105496089512,Antoine Winfield Jr.,2.4180988396772185,-3.4290093892861697,2.6522804944208254,-3.6631910440297766
2023091004_2154_53554,53554,SINGLE_HIGH,True,-2.3155602411051746,Camryn Bynum,0.6501731760593052,-2.96573341716448,2.0201256763512108,-4.335685917456385
2023091004_2177_38559,38559,SINGLE_HIGH,False,11.924311848438524,Harrison Smith,9.468715209436473,2.455596639002051,8.187653577851023,3.736658270587501
2023091004_2312_46711,46711,SPLIT_DEEP,False,2.8949952765638542,Ryan Neal,1.4718929069779083,1.423102369585946,3.1269004924276462,-0.23190521586379198
2023091004_2312_52453,52453,SPLIT_DEEP,True,-1.5329518053523683,Antoine Winfield Jr.,0.8304098737876862,-2.3633616791400547,1.5294877313016109,-3.0624395366539794
2023091004_2369_46711,46711,SPLIT_DEEP,False,-0.2901725885880832,Ryan Neal,1.4028774897699299,-1.6930500783580131,0.3387184433105972,-0.6288910318986805
2023091004_2936_46711,46711,SPLIT_DEEP,False,6.8840443772634785,Ryan Neal,1.6233263355194953,5.260718041743983,1.3309957911486112,5.553048586114867
2023091004_3616_52453,52453,SPLIT_DEEP,True,3.9520137772123967,Antoine Winfield Jr.,0.8912611128822604,3.060752664330136,1.1871504655523637,2.764863311660033
2023091004_3849_53554,53554,SINGLE_HIGH,True,2.855732984303442,Camryn Bynum,0.930608156106222,1.92512482819722,2.152687198198808,0.7030457861046342
2023091005_301_47899,47899,SPLIT_DEEP,False,10.694227052647236,Amani Hooker,11.962190317038038,-1.2679632643908025,10.717613964637074,-0.023386911989838666
2023091005_721_40017,40017,SPLIT_DEEP,True,1.600290894173928,Tyrann Mathieu,2.040794870605406,-0.440503976431478,1.4935646929504198,0.10672620122350818
2023091005_768_44851,44851,SINGLE_HIGH,False,4.72128950965233,Marcus Maye,2.099139639664087,2.6221498699882426,2.875254171384256,1.8460353382680736
2023091005_793_40017,40017,SPLIT_DEEP,True,-1.0905564623026152,Tyrann Mathieu,4.018730770441697,-5.109287232744312,3.2047473171503826,-4.295303779452998
2023091005_1016_53529,53529,SPLIT_DEEP,False,15.055773798835986,Elijah Molden,11.067625478860965,3.9881483199750214,11.631626958464576,3.42414684037141
2023091005_1721_44851,44851,SINGLE_HIGH,False,-4.34269789196375,Marcus Maye,1.0717593702691526,-5.414457262232903,2.5825395430261633,-6.9252374349899135
2023091005_1766_44851,44851,SPLIT_DEEP,False,12.434447928249725,Marcus Maye,7.40881352328046,5.0256344049692645,6.196243264452121,6.238204663797604
2023091005_1766_56011,56011,SPLIT_DEEP,False,3.323339362779084,Jordan Howden,8.591215429548797,-5.267876066769713,7.813793016365501,-4.4904536535864175
2023091005_2166_43353,43353,SPLIT_DEEP,False,2.2343991723382786,Kevin Byard,1.5348992033157065,0.699499969022572,1.2112759304750842,1.0231232418631944
2023091005_2251_43353,43353,SPLIT_DEEP,False,3.4727335473766354,Kevin Byard,2.1715866423093004,1.301146905067335,1.2840230490563531,2.1887104983202823
2023091005_2283_43353,43353,SPLIT_DEEP,False,1.419478510268302,Kevin Byard,2.1223949934879673,-0.7029164832196653,2.077467715791948,-0.6579892055236458
2023091005_2440_44851,44851,SINGLE_HIGH,False,20.990282398583997,Marcus Maye,14.955725456040142,6.034556942543855,14.805789302930725,6.184493095653272
2023091005_2518_43353,43353,SINGLE_HIGH,False,1.634628513744108,Kevin Byard,5.092672747707005,-3.458044233962897,3.856013843758836,-2.221385330014728
2023091005_2720_40017,40017,SPLIT_DEEP,True,4.861633798929555,Tyrann Mathieu,1.5676616382793895,3.2939721606501653,0.9748726781165704,3.8867611208129844
2023091005_2720_44851,44851,SPLIT_DEEP,False,1.8266785835013095,Marcus Maye,1.647002463575743,0.17967611992556654,1.2584853437646313,0.5681932397366782
2023091005_2964_53529,53529,SPLIT_DEEP,False,4.643135218770139,Elijah Molden,1.9794759493617422,2.663659269408397,2.9433284533217012,1.6998067654484377
2023091005_3128_43353,43353,SINGLE_HIGH,False,3.457552712474562,Kevin Byard,1.5547500290296576,1.9028026834449046,2.2891319695116987,1.1684207429628635
2023091005_3208_43353,43353,SPLIT_DEEP,False,13.98182935058512,Kevin Byard,9.620564714619713,4.361264635965407,9.437732252884402,4.544097097700718
2023091005_3358_44851,44851,SPLIT_DEEP,False,-2.4324409665793425,Marcus Maye,2.7144305704856686,-5.146871537065011,2.4816619360856977,-4.91410290266504
2023091005_3358_56011,56011,SPLIT_DEEP,False,0.2030697151524272,Jordan Howden,1.3315042469968585,-1.1284345318444313,1.5630349011986286,-1.3599651860462014
2023091005_3413_40017,40017,SINGLE_HIGH,True,4.507089183911468,Tyrann Mathieu,11.226540738653025,-6.719451554741557,11.226775758775782,-6.719686574864314
2023091005_3774_43353,43353,SPLIT_DEEP,False,-4.440412768220726,Kevin Byard,1.871290564191452,-6.311703332412178,2.7724453696086453,-7.212858137829372
2023091005_3875_53529,53529,SPLIT_DEEP,False,25.323585607618615,Elijah Molden,21.313390364000394,4.01019524361822,16.006497092975785,9.31708851464283
2023091005_4124_44851,44851,SPLIT_DEEP,False,3.0906883965141763,Marcus Maye,2.944299832386269,0.14638856412790746,3.5618772093550284,-0.4711888128408521
2023091006_431_38868,38868,SINGLE_HIGH,True,5.730964414182013,Tashaun Gipson,7.74558226264557,-2.0146178484635566,6.106099180663472,-0.3751347664814588
2023091006_492_43306,43306,SPLIT_DEEP,False,0.88344165506083,Keanu Neal,1.592762331857943,-0.709320676797113,1.58524879216146,-0.70180713710063
2023091006_550_46080,46080,SPLIT_DEEP,False,2.2701404839953723,Minkah Fitzpatrick,1.6707700888843957,0.5993703951109766,1.4527447122677994,0.8173957717275728
2023091006_575_44962,44962,SINGLE_HIGH,True,-3.4071758464565605,Damontae Kazee,1.173777257252873,-4.580953103709433,1.7093755439803449,-5.116551390436905
2023091006_598_44962,44962,SPLIT_DEEP,True,5.0808764659320165,Damontae Kazee,2.091330916855917,2.9895455490760994,2.324428524525292,2.7564479414067247
2023091006_822_38868,38868,SINGLE_HIGH,True,-0.4213827690009619,Tashaun Gipson,3.351667663264253,-3.7730504322652147,2.988795101836617,-3.410177870837579
2023091006_1027_44962,44962,SINGLE_HIGH,True,1.9346412496376144,Damontae Kazee,1.7068583373209707,0.22778291231664372,2.0801691703575482,-0.1455279207199338
2023091006_1096_44962,44962,SINGLE_HIGH,True,-1.705630576396132,Damontae Kazee,0.1824314197909989,-1.8880619961871308,1.7091658704544672,-3.414796446850599
2023091006_1446_43306,43306,SPLIT_DEEP,False,5.891809596994207,Keanu Neal,1.2321671104399046,4.6596424865543025,1.6305543089799963,4.261255288014211
2023091006_1446_44962,44962,SPLIT_DEEP,True,-1.1099481547541412,Damontae Kazee,1.8356731086124607,-2.945621263366602,2.212394573859811,-3.322342728613952
2023091006_1828_44962,44962,SPLIT_DEEP,True,-1.562248500944861,Damontae Kazee,1.4738993617028933,-3.0361478626477543,2.3912430293170246,-3.9534915302618856
2023091006_2188_38868,38868,SPLIT_DEEP,True,19.127384042735898,Tashaun Gipson,18.46273629441484,0.6646477483210589,16.14767890726405,2.9797051354718462
2023091006_2188_53609,53609,SPLIT_DEEP,False,4.976516105147265,Talanoa Hufanga,16.149374844940798,-11.172858739793533,16.13874735857209,-11.162231253424824
2023091006_2380_38868,38868,SPLIT_DEEP,True,1.8882661254481228,Tashaun Gipson,1.135339216649081,0.7529269087990418,1.8296237926556573,0.058642332792465446
2023091006_2470_38868,38868,SPLIT_DEEP,True,3.9808938958945337,Tashaun Gipson,2.0260890795598727,1.954804816334661,3.100738183019579,0.8801557128749549
2023091006_2657_44962,44962,SPLIT_DEEP,True,7.105893121306661,Damontae Kazee,1.5196213232301994,5.586271798076462,2.273660529480609,4.832232591826052
2023091006_2657_46080,46080,SPLIT_DEEP,False,-2.279767339890448,Minkah Fitzpatrick,1.9364235561994414,-4.2161908960898895,1.7366206706610203,-4.016388010551468
2023091006_2861_44962,44962,SINGLE_HIGH,True,5.536738514385295,Damontae Kazee,1.496978239999827,4.039760274385468,2.0700910369887833,3.4666474773965117
2023091006_2930_44962,44962,SINGLE_HIGH,True,7.449786086212822,Damontae Kazee,3.670400660407428,3.779385425805394,2.830529443595424,4.619256642617398
2023091006_3472_53609,53609,SINGLE_HIGH,False,1.672574106893769,Talanoa Hufanga,-0.5113906488252735,2.1839647557190425,0.6443212936409957,1.0282528132527733
2023091006_3881_38868,38868,SPLIT_DEEP,True,5.253423751920878,Tashaun Gipson,7.1206099460731735,-1.8671861941522954,5.233341657758761,0.020082094162117592
2023091006_3881_53609,53609,SPLIT_DEEP,False,7.383770501413858,Talanoa Hufanga,6.372566100836599,1.0112044005772596,4.416850347965807,2.9669201534480507
2023091007_124_44848,44848,SINGLE_HIGH,False,0.840600526865594,Budda Baker,1.7354377053051229,-0.8948371784395288,1.8017727772993632,-0.9611722504337692
2023091007_842_52624,52624,SPLIT_DEEP,False,-1.2787625318285905,Kam Curl,5.430537207635032,-6.7092997394636225,4.690885951895597,-5.969648483724187
2023091007_1371_44848,44848,SINGLE_HIGH,False,0.2487615347882457,Budda Baker,1.5629040452410656,-1.31414251045282,1.3410647240373015,-1.0923031892490558
2023091007_1679_44848,44848,SINGLE_HIGH,False,-0.2471207882920119,Budda Baker,1.6796070377701962,-1.926727826062208,1.4433465560811047,-1.6904673443731166
2023091007_1794_53592,53592,SPLIT_DEEP,False,11.870790515023966,Darrick Forrest,6.018711207816972,5.852079307206994,4.624231928236243,7.246558586787723
2023091007_1988_44848,44848,SINGLE_HIGH,False,2.7543738745812663,Budda Baker,1.852382050305475,0.9019918242757912,1.8573425005975164,0.8970313739837499
2023091007_2160_44848,44848,SINGLE_HIGH,False,12.885639053648312,Budda Baker,6.802419215634605,6.083219838013707,7.545427525127857,5.340211528520455
2023091007_2208_52535,52535,SPLIT_DEEP,False,5.986714050306703,K'Von Wallace,0.3957142982163966,5.5909997520903065,0.5874294001503788,5.399284650156324
2023091007_2238_52535,52535,SPLIT_DEEP,False,7.049551518477751,K'Von Wallace,0.9497295165195653,6.099822001958185,1.7215529759504165,5.327998542527334
2023091007_2359_54578,54578,SINGLE_HIGH,True,4.781210065945074,Percy Butler,2.887349080298074,1.8938609856470001,2.3223080986468716,2.4589019672982024
2023091007_2495_53592,53592,SPLIT_DEEP,False,1.7994643685351814,Darrick Forrest,1.5911544366824881,0.2083099318526933,0.7080539376127106,1.0914104309224708
2023091007_4271_54578,54578,SPLIT_DEEP,True,-1.8250647855076405,Percy Butler,1.7289422003793615,-3.554006985887002,1.464436344274139,-3.2895011297817796
2023091008_572_47804,47804,SINGLE_HIGH,False,8.967011015171035,Darnell Savage,4.377897940195065,4.5891130749759705,3.6971744130713136,5.269836602099722
2023091008_1130_45021,45021,SPLIT_DEEP,False,1.5966260786006865,Rudy Ford,1.5488855188842383,0.047740559716448194,0.7708652580987412,0.8257608205019453
2023091008_1200_45021,45021,SINGLE_HIGH,False,3.8980197286932494,Rudy Ford,0.830129536347299,3.0678901923459505,2.2526967946820964,1.645322934011153
2023091008_1601_54513,54513,SPLIT_DEEP,True,4.573454859933051,Jaquan Brisker,1.3999431145341261,3.1735117453989248,1.6737502831582827,2.8997045767747682
2023091008_1626_44925,44925,SINGLE_HIGH,True,21.589758852863977,Eddie Jackson,16.612478912470618,4.977279940393359,16.7365339873475,4.853224865516477
2023091008_1818_47804,47804,SPLIT_DEEP,False,6.707357610164628,Darnell Savage,2.2884004572156726,4.4189571529489555,1.6287246243717384,5.07863298579289
2023091008_1981_44925,44925,SPLIT_DEEP,True,2.7579758376878765,Eddie Jackson,1.5978164815289673,1.1601593561589092,1.69085801246114,1.0671178252267364
2023091008_2007_44925,44925,SPLIT_DEEP,True,1.1595712039913062,Eddie Jackson,1.0238225177048295,0.13574868628647674,0.962727114905567,0.19684408908573925
2023091008_2749_44925,44925,SPLIT_DEEP,True,9.671048325288124,Eddie Jackson,3.8597411655119185,5.811307159776206,2.952920418106962,6.718127907181162
2023091008_3010_47804,47804,SINGLE_HIGH,False,8.968077353507228,Darnell Savage,9.897189947257461,-0.9291125937502329,10.005695839731173,-1.0376184862239448
2023091008_3178_44925,44925,SINGLE_HIGH,True,8.055132006973098,Eddie Jackson,4.035591827280309,4.019540179692789,3.3441144833848346,4.711017523588263
2023091008_3208_44925,44925,SINGLE_HIGH,True,12.572601278723964,Eddie Jackson,12.937186648344854,-0.3645853696208903,14.645929226204618,-2.0733279474806547
2023091008_3745_44925,44925,SPLIT_DEEP,True,22.627385352822696,Eddie Jackson,19.10886495953847,3.518520393284227,16.590782828133886,6.03660252468881
2023091008_3745_54513,54513,SPLIT_DEEP,True,20.893282007759385,Jaquan Brisker,17.864107482541854,3.029174525217531,16.76857685419247,4.124705153566914
2023091008_3826_45021,45021,SPLIT_DEEP,False,5.599467386080407,Rudy Ford,2.5770368588480608,3.0224305272323466,1.788673192570255,3.8107941935101524
2023091009_442_47974,47974,SINGLE_HIGH,True,8.94501998594494,Marcus Epps,1.7198924943876204,7.22512749155732,2.931746620662394,6.013273365282546
2023091009_987_43387,43387,SINGLE_HIGH,True,5.1295465915595795,Justin Simmons,3.6949901549193997,1.4345564366401797,4.64043123158618,0.4891153599733995
2023091009_1621_43387,43387,SINGLE_HIGH,True,1.8438852987025207,Justin Simmons,2.1389397056776045,-0.2950544069750838,1.649487814791252,0.19439748391126876
2023091009_1827_53472,53472,SPLIT_DEEP,True,4.023649695781311,Tre'von Moehrig,2.1183419165302437,1.9053077792510669,1.4691228193457597,2.554526876435551
2023091009_1886_53472,53472,SPLIT_DEEP,True,1.02873410654258,Tre'von Moehrig,1.7450905327648532,-0.7163564262222732,0.5156470574084526,0.5130870491341273
2023091009_2430_35459,35459,SINGLE_HIGH,False,15.904262983604845,Kareem Jackson,10.874848944200762,5.029414039404083,9.918297568598575,5.9859654150062696
2023091009_2499_43387,43387,SPLIT_DEEP,True,4.636037003038578,Justin Simmons,0.5244074747953938,4.111629528243184,0.7301743653744701,3.905862637664108
2023091009_2546_35459,35459,SPLIT_DEEP,False,2.505107656584535,Kareem Jackson,2.003040138697937,0.5020675178865979,1.9756252817066198,0.5294823748779152
2023091009_2609_43387,43387,SINGLE_HIGH,True,5.869348338031289,Justin Simmons,0.9287342066575489,4.9406141313737395,1.4978492319107328,4.371499106120556
2023091009_3454_43387,43387,SINGLE_HIGH,True,6.367779013222661,Justin Simmons,2.7729430369875017,3.594835976235159,2.7503747693025105,3.6174042439201504
2023091009_3587_53472,53472,SPLIT_DEEP,True,-1.6070823940210213,Tre'von Moehrig,0.8850598327826856,-2.492142226803707,0.602649175704288,-2.2097315697253093
2023091010_328_46259,46259,SPLIT_DEEP,True,7.757156857061433,DeShon Elliott,7.677002700698717,0.08015415636271594,7.593609147873214,0.1635477091882187
2023091010_706_52594,52594,SINGLE_HIGH,True,10.54257257598564,Alohi Gilman,3.948312564982164,6.594260011003476,5.442429675811496,5.100142900174143
2023091010_767_52594,52594,SINGLE_HIGH,True,-3.1020120617101146,Alohi Gilman,2.3002263399438405,-5.402238401653955,2.2893777106665922,-5.391389772376707
2023091010_1040_52594,52594,SINGLE_HIGH,True,-3.9278741368297863,Alohi Gilman,1.3263161002188375,-5.254190237048624,2.5810385067197714,-6.508912643549557
2023091010_1072_52594,52594,SINGLE_HIGH,True,-0.8614173272879277,Alohi Gilman,4.239386036388628,-5.1008033636765555,4.004805518344818,-4.866222845632746
